"text","hashtags","sentiment"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz 84 years old","['ReleaseAsharamjiBapuOnParole']","0.06000000000000001"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","[]","-0.02023809523809525"
"real sessions till corona outbreak stay safe send tribute apply call amp cam sessions","['MistressGarima']","0.2"
"way find ceo corona virus","[]","0"
"real threat 5g corona explains globe shut economies locked us thoughts mind blowing china twitched 5g 21 million cell phones register longer use everything makes sense ","[]","0.022222222222222213"
"bye bye corona sincerely 2pm","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji 80s enough evidences prove framed fake case conspiracy ","[]","0"
"serious note grace health healing miracles success amp prosperity r gods gifts 2 u m certain s started ll stop till completes corona pandemic n t strong enough 2 stop god n t give god cause wo n t give u ","[]","0.18898809523809526"
"rt think communism root corona ","['WorldFightsCorona']","0"
"compare thermal screening indian airports dignity reserved rich ","[]","0.375"
"good morning name dominic vincent reside arigbajo ewekoro ogun state m experiencing symptoms corona virus last two days started sore throat cough two days ago sneezing started last night ","[]","0.7"
"sick guy travelled way kerala afghanistan attack gurdwara kill sikhs kabul time entire world meltdown mode fighting common enemy corona exactly wrong psychos ","[]","-0.7142857142857143"
"keep save south african let us unite prevent corona virus god father stop killer name father amen","[]","0"
"india tackled corona virus","[]","0"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","[]","0.705"
"_bies donated hatred fake requested people spit spread corona sir both prathviraj jaichand took birth difference for fought both died one martyr gaddaar","[]","-0.3125"
"theres corona dont guy","['StayAtHome']","0"
"yes joke around bout corona shit lot honestly singaporeans understand concept social distancing small country turns creates high population density makes easier virus spread","[]","0.04904761904761904"
"love country ","[]","0.5"
"good god panicked though pic roberto hes one person guaranteed catch corona","[]","0.875"
"please help family serious need keeping apartment lost everything corona single father 2 need help essentials","['Coronavirustruth', 'StayHome', 'striictsnotis']","-0.20238095238095238"
"full corona world panadol","[]","0.35"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"morality crisis","[]","0"
"young rebel star contributes 50 lakhs towards tfi s help poor film workers grand total contribution towards relief efforts 4 5 cr hatsoff ","['Prabhas', 'CCC', 'CoronaCrisisCharity']","-0.15000000000000002"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","[]","0"
"russian health ministry three promising russian anti corona vaccines way light get news real time ","[]","0.15000000000000002"
"bye bye corona sincerely 2pm","[]","0.5"
"ways corona spread strange single person got infected kanika kapoor 25 people coming contact late mr ragi tested corona positive ","[]","-0.007142857142857145"
"dear ji amp ji corona situation control let s create massive small scale industries amp bihar reduce india s dependence china amp reduce states dependence states owe bottom pyramid workforce ","[]","-0.125"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"whopping 4 5 crore donation leads among highest individual donation south stands first fight 3 cr cm relief rund 50 lac cm relief rund 50 lac crisis charity 50 lac","['Prabhas', 'Tollywood']","0"
"protect youself corona take precautions stay home stay safe","['21lockdown', 'safehome', 'crisconitservices']","0.5"
"god telling something partner ","[]","0"
"next chance vaccine available near future also may check people door door go away completely impossible china hope ","['AskZee', 'Lockdown21', 'Corona', 'CoronaVirus', 'CoronaFree', 'Wuhan', 'IndiaFightsCorona']","-0.033333333333333326"
"satsangs true satguru tell us god eradicates even worst diseases even epidemic like corona watch sadhna tv 4 nights 7 30 8 30 pm","['पूर्णगुरु_का_अनमोल_सत्संग', 'Benefits_Of_Satsang']","0.35"
"declared worldwide medical institutions corona virus fatal persons 60 years suferring diabetes heart problems prisoners 60 years still withheld free immediately ","[]","0"
"random corona vations air pollution single car palpable s one road motorway noise way louder realize life short s really easy tell hero s bastards stop giving bastards money ","[]","-0.023015873015873007"
"mnc s firing thier employees india due corona breakdown navitas australian mnc also registered india navitas india firing thier employees india respected sir please take immediate action","[]","-0.008333333333333331"
"spray returning vips nris corporate executives airports like ok migrant labour remember coronavirus brought india poor international travellers spread didnt self isolate quarantine ","[]","0.25"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"one stupidist stupidist things pre corona age idea white people racist white people would stupid enough believe","[]","0"
"sure public health logic play free individuals virus even potentially infected b usually done disinfect surfaces dead bodies c importantly response need devoid humanity dignity ","[]","-0.15"
"crisis officials slow spread virus helping slowing spread infection maintaining","['COVID19', 'SocialDistancing', 'StayAtHome', 'CoronavirusLockdown', 'covid19india', 'corona', 'coronaindia', 'StayAtHomeStaySafe', 'StayAtHomeSaveLives']","-0.2277777777777778"
"damn s minute miss corona","[]","0"
"omg ","[]","0"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"coronavirus ohmy im afraid","[]","-0.6"
"n t corona would good time get lot people watching league","[]","0.7"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","[]","0"
"earth sure n t done airports coronavirus came quarantine centres ","[]","0.5"
"definitely well corona virus ca n t stop tje good job ","[]","0.35"
"bye bye corona sincerely 2pm","[]","0.5"
"walking miles without food wont kill police ","['UPPolice', 'YogiAdityanath', 'migrantlabourers']","0"
"morality crisis","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"fyi corona update ","[]","0"
"elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji 80s enough evidences prove framed fake case conspiracy ","[]","0.16666666666666666"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"barbaric amid chinese virus outbreak hindus denied food supplies karachi pakistan food basic thing survive action pak eliminate minorities corona pandemic allah watching","[]","0"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","[]","-0.30000000000000004"
"magssi balochistan outside secondly never shikaar fish markhors ibex uryaal thirdly jhal magssi tour naseerabad division tour see corona preparations visit districts ","[]","0"
"four indonesia s 34 provinces positive case bengkulu bangka belitung gorontalo east nusa tenggara assuming undetected cases take place throughout country","['coronavirus']","-0.056818181818181816"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"ca n t clear area area taking help police local doctors atleast one member society clear corona cases hope save pune india ","[]","0.10000000000000002"
